mmsi,time,status,speed,longitude,latitude,draft
356269000,1637623283,15,0,128.606522,34.899036,789056
356269000,1637623464,15,0,128.606522,34.899014,789056
356269000,1637623645,15,0,128.606522,34.899029,789056
356269000,1637624544,15,0,128.606537,34.899014,789056
356269000,1637624545,15,0,128.606537,34.899014,789056
356269000,1637625265,15,0,128.606522,34.899044,789056
356269000,1637625443,15,0,128.606522,34.899029,789056
356269000,1637625986,15,0,128.606506,34.899052,789056
356269000,1637626345,15,0,128.606522,34.899002,789056
356269000,1637627423,15,0,128.606537,34.898998,789056
356269000,1637627426,15,0,128.606537,34.898998,789056
356269000,1637628685,15,0,128.606522,34.899021,789056
356269000,1637629583,15,0,128.606522,34.899017,789056
356269000,1637630663,15,0,128.606522,34.898991,789056
356269000,1637631563,15,0,128.606537,34.898998,789056
356269000,1637632643,15,0,128.606552,34.899006,789056
356269000,1637634806,15,0,128.606537,34.899021,789056
356269000,1637635705,15,0,128.606537,34.899002,789056
356269000,1637635706,15,0,128.606537,34.899002,789056
356269000,1637636965,15,1,128.606522,34.898998,789056
356269000,1637637865,15,0,128.606537,34.899033,789056
356269000,1637638764,15,0,128.606537,34.899002,789056
356269000,1637639124,15,0,128.606522,34.899014,789056
356269000,1637639824,15,0,128.606552,34.899017,789056
356269000,1637640565,15,0,128.606537,34.899029,789056
356269000,1637640924,15,0,128.606537,34.899033,789056
356269000,1637641465,15,0,128.606567,34.899025,789056
356269000,1637641643,15,0,128.606567,34.899033,789056
356269000,1637642365,15,0,128.606552,34.899029,789056
356269000,1637643084,15,0,128.606537,34.898994,789056
356269000,1637643265,15,0,128.606552,34.898983,789056
356269000,1637643805,15,0,128.606522,34.898998,789056
356269000,1637645245,15,0,128.606491,34.899002,789056
356269000,1637645603,15,0,128.606506,34.898998,789056
356269000,1637645967,15,0,128.606522,34.899036,789056
356269000,1637646503,15,0,128.606567,34.899021,789056
356269000,1637647046,15,0,128.606537,34.899014,789056
356269000,1637647404,15,0,128.606506,34.899036,789056
356269000,1637647585,15,0,128.606537,34.899017,789056
356269000,1637648126,15,0,128.606537,34.899036,789056
356269000,1637648664,15,0,128.606552,34.899006,789056
356269000,1637649204,15,0,128.606522,34.899025,789056
356269000,1637649743,15,0,128.606522,34.899002,789056
356269000,1637650286,15,0,128.606522,34.899021,789056
356269000,1637651004,15,0,128.606522,34.899014,789056
356269000,1637651903,15,0,128.606522,34.899014,789056
356269000,1637652085,15,0,128.606506,34.899006,789056
356269000,1637654063,15,0,128.606506,34.898991,789056
356269000,1637654604,15,0,128.606506,34.899006,789056
356269000,1637654963,15,0,128.606522,34.899002,789056
356269000,1637655506,15,0,128.606522,34.898994,789056
356269000,1637655684,15,0,128.606506,34.899014,789056
356269000,1637656043,15,0,128.606522,34.898994,789056
356269000,1637656406,15,0,128.606537,34.899006,789056
356269000,1637656584,15,0,128.606537,34.899002,789056
356269000,1637657304,15,0,128.606537,34.899002,789056
356269000,1637657484,15,0,128.606552,34.898991,789056
356269000,1637658023,15,0,128.606552,34.899014,789056
356269000,1637658564,15,0,128.606552,34.89901,789056
356269000,1637659103,15,0,128.606522,34.899017,789056
356269000,1637659826,15,0,128.606522,34.899021,789056
356269000,1637660003,15,0,128.606537,34.899021,789056
356269000,1637661084,15,0,128.606537,34.899021,789056
356269000,1637661446,15,0,128.606552,34.899014,789056
356269000,1637661804,15,0,128.606567,34.899021,789056
356269000,1637662163,15,0,128.606552,34.899044,789056
356269000,1637662526,15,0,128.606537,34.899029,789056
356269000,1637662888,15,0,128.606537,34.899014,789056
356269000,1637663784,15,0,128.606567,34.899017,789056
356269000,1637664326,15,0,128.606583,34.899029,789056
356269000,1637665374,15,0,128.606583,34.899017,789056
356269000,1637666483,15,0,128.606567,34.898998,789056
356269000,1637666666,15,0,128.606567,34.899002,789056
356269000,1637667024,15,0,128.606552,34.898998,789056
356269000,1637667383,15,0,128.606567,34.899002,789056
356269000,1637667926,15,0,128.606522,34.89901,789056
356269000,1637668466,15,0,128.606522,34.899044,789056
356269000,1637668644,15,0,128.606537,34.899036,789056
356269000,1637669186,15,0,128.606537,34.899033,789056
356269000,1637669545,15,0,128.606522,34.899021,789056
356269000,1637670086,15,0,128.606506,34.899044,789056
356269000,1637670806,15,0,128.606506,34.899017,789056
356269000,1637671524,15,0,128.606522,34.899006,789056
356269000,1637672065,15,0,128.606537,34.899017,789056
356269000,1637673145,15,0,128.606552,34.89904,789056
356269000,1637673686,15,0,128.606552,34.899014,789056
356269000,1637674046,15,0,128.606552,34.899006,789056
356269000,1637674586,15,0,128.606537,34.899002,789056
356269000,1637675125,15,0,128.606537,34.899029,789056
356269000,1637675484,15,0,128.606522,34.899036,789056
356269000,1637675487,15,0,128.606522,34.899036,789056
356269000,1637676204,15,0,128.606552,34.899029,789056
356269000,1637676206,15,0,128.606552,34.899029,789056
356269000,1637677646,15,0,128.606522,34.898994,789056
356269000,1637678544,15,0,128.606506,34.898991,789056
356269000,1637678547,15,0,128.606506,34.898991,789056
356269000,1637678907,15,0,128.606522,34.899002,789056
356269000,1637679807,15,0,128.606506,34.899002,789056
356269000,1637680344,15,0,128.606522,34.899002,789056
356269000,1637680886,15,0,128.606506,34.899021,789056
356269000,1637681784,15,0,128.606506,34.898987,789056
356269000,1637681786,15,0,128.606506,34.898987,789056
356269000,1637682865,15,0,128.606522,34.89901,789056
356269000,1637683045,15,0,128.606506,34.898998,789056
356269000,1637683404,15,0,128.606537,34.89901,789056
356269000,1637683767,15,0,128.606537,34.899017,789056
356269000,1637684667,15,0,128.606522,34.898991,789056
356269000,1637685746,15,0,128.606537,34.898979,789056
356269000,1637685924,15,0,128.606552,34.898987,789056
356269000,1637686644,15,0,128.606552,34.898998,789056
356269000,1637687364,15,0,128.606522,34.899002,789056
356269000,1637687547,15,0,128.606537,34.899002,789056
356269000,1637687904,15,0,128.606537,34.899036,789056
356269000,1637688443,15,0,128.606537,34.899033,789056
356269000,1637689164,15,0,128.606552,34.898979,789056
356269000,1637689165,15,0,128.606552,34.898979,789056
356269000,1637689707,15,0,128.606552,34.898972,789056
356269000,1637690425,15,0,128.606537,34.898972,789056
356269000,1637690786,15,0,128.606537,34.898972,789056
356269000,1637691505,15,0,128.606552,34.898972,789056
356269000,1637693483,15,0,128.606506,34.898975,789056
356269000,1637694207,15,0,128.606491,34.898994,789056
356269000,1637694384,15,0,128.606476,34.898998,789056
356269000,1637694743,15,0,128.606461,34.898994,789056
356269000,1637695824,15,0,128.606506,34.899002,789056
356269000,1637696544,15,0,128.606522,34.899021,789056
356269000,1637697085,15,0,128.606537,34.899002,789056
356269000,1637697267,15,0,128.606537,34.899002,789056
356269000,1637697985,15,0,128.606537,34.899017,789056
356269000,1637697986,15,0,128.606537,34.899017,789056
356269000,1637698347,15,0,128.606537,34.899029,789056
356269000,1637698885,15,0,128.606537,34.899044,789056
356269000,1637699605,15,0,128.606522,34.899017,789056
356269000,1637701584,15,0,128.606522,34.898998,789056
356269000,1637701764,15,0,128.606522,34.899014,789056
356269000,1637702483,15,0,128.606552,34.898994,789056
356269000,1637702844,15,0,128.606552,34.89901,789056
356269000,1637703207,15,0,128.606552,34.899002,789056
356269000,1637703743,15,0,128.606552,34.899017,789056
356269000,1637703744,15,0,128.606552,34.899017,789056
356269000,1637704287,15,0,128.606552,34.899036,789056
356269000,1637704643,15,0,128.606567,34.899014,789056
356269000,1637705367,15,0,128.606552,34.898994,789056
356269000,1637705723,15,0,128.606552,34.899006,789056
356269000,1637705724,15,0,128.606552,34.899006,789056
356269000,1637706446,15,0,128.606552,34.899006,789056
356269000,1637707527,15,0,128.606537,34.898998,789056
356269000,1637708245,15,0,128.606506,34.898968,789056
356269000,1637709507,15,0,128.606537,34.899029,789056
356269000,1637709864,15,0,128.606537,34.898994,789056
356269000,1637710587,15,0,128.606552,34.899029,789056
356269000,1637711847,15,0,128.606506,34.89904,789056
356269000,1637712203,15,0,128.606506,34.899063,789056
356269000,1637712925,15,0,128.606506,34.899017,789056
356269000,1637713824,15,0,128.606506,34.899021,789056
356269000,1637714545,15,0,128.606506,34.899036,789056
356269000,1637715264,15,0,128.606537,34.89904,789056
356269000,1637715447,15,0,128.606537,34.899036,789056
356269000,1637715984,15,0,128.606537,34.899029,789056
356269000,1637716164,15,0,128.606522,34.899014,789056
356269000,1637716347,15,0,128.606552,34.899025,789056
356269000,1637717787,15,0,128.606537,34.899014,789056
356269000,1637718686,15,0,128.606567,34.899017,789056
356269000,1637718864,15,0,128.606552,34.899014,789056
356269000,1637719047,15,0,128.606537,34.898987,789056
356269000,1637720485,15,0,128.606552,34.899025,789056
356269000,1637720487,15,0,128.606552,34.899025,789056
356269000,1637720665,15,0,128.606567,34.899014,789056
356269000,1637721564,15,0,128.606567,34.899017,789056
356269000,1637721744,15,0,128.606552,34.899017,789056
356269000,1637722287,15,0,128.606552,34.898998,789056
356269000,1637722643,15,0,128.606552,34.899017,789056
356269000,1637723544,15,0,128.606552,34.899006,789056
356269000,1637724085,15,0,128.606552,34.898994,789056
356269000,1637724623,15,0,128.606537,34.898987,789056
356269000,1637724624,15,0,128.606537,34.898987,789056
356269000,1637725528,15,0,128.606537,34.899002,789056
356269000,1637726607,15,0,128.606537,34.899002,789056
356269000,1637726787,15,0,128.606537,34.899029,789056
356269000,1637727684,15,0,128.606552,34.899029,789056
356269000,1637727867,15,0,128.606552,34.899021,789056
356269000,1637728944,15,0,128.606537,34.899021,789056
356269000,1637729127,15,0,128.606537,34.899017,789056
356269000,1637729483,15,0,128.606537,34.899002,789056
356269000,1637730204,15,0,128.606522,34.899002,789056
356269000,1637730207,15,0,128.606522,34.899002,789056
356269000,1637730563,15,0,128.606537,34.898979,789056
356269000,1637731468,15,0,128.606552,34.898987,789056
356269000,1637731643,15,0,128.606552,34.898998,789056
356269000,1637732368,15,0,128.606552,34.899006,789056
356269000,1637732724,15,0,128.606537,34.899006,789056
356269000,1637733448,15,0,128.606506,34.899029,789056
356269000,1637733805,15,0,128.606552,34.898998,789056
356269000,1637734527,15,0,128.606552,34.898994,789056
356269000,1637735064,15,0,128.606552,34.899014,789056
356269000,1637735425,15,0,128.606537,34.899017,789056
356269000,1637736323,15,0,128.606537,34.899006,789056
356269000,1637736327,15,0,128.606537,34.899006,789056
356269000,1637737224,15,0,128.606537,34.899021,789056
356269000,1637737943,15,0,128.606522,34.899029,789056
356269000,1637738304,15,0,128.606506,34.899036,789056
356269000,1637739022,15,0,128.606537,34.899025,789056
356269000,1637739384,15,0,128.606522,34.899014,789056
356269000,1637740465,15,0,128.606522,34.899029,789056
356269000,1637741544,15,0,128.606522,34.899029,789056
356269000,1637742625,15,0,128.606537,34.899014,789056
356269000,1637742984,15,0,128.606552,34.898998,789056
356269000,1637743343,15,0,128.606552,34.89901,789056
356269000,1637743885,15,0,128.606552,34.898994,789056
356269000,1637744247,15,0,128.606537,34.899006,789056
356269000,1637745144,15,0,128.606506,34.899014,789056
356269000,1637745683,15,0,128.606552,34.89901,789056
356269000,1637746585,15,0,128.606552,34.899025,789056
356269000,1637746763,15,0,128.606552,34.899025,789056
356269000,1637747843,15,0,128.606552,34.899036,789056
356269000,1637747844,15,0,128.606552,34.899036,789056
356269000,1637748563,15,0,128.606537,34.899033,789056
356269000,1637748567,15,0,128.606537,34.899033,789056
356269000,1637750004,15,0,128.606552,34.899017,789056
356269000,1637750363,15,0,128.606552,34.899002,789056
356269000,1637750543,15,0,128.606567,34.898994,789056
356269000,1637750903,15,0,128.606552,34.899017,789056
356269000,1637751084,15,0,128.606552,34.899017,789056
356269000,1637751627,15,0,128.606552,34.899006,789056
356269000,1637752164,15,0,128.606567,34.899002,789056
356269000,1637753244,15,0,128.606567,34.899021,789056
356269000,1637754143,15,0,128.606522,34.899002,789056
356269000,1637754683,15,0,128.606522,34.899029,789056
356269000,1637756123,15,0,128.606522,34.899033,789056
356269000,1637756124,15,0,128.606522,34.899033,789056
356269000,1637757203,15,0,128.606506,34.898994,789056
356269000,1637757563,15,0,128.606522,34.898983,789056
356269000,1637757745,15,0,128.606537,34.898987,789056
356269000,1637758655,15,0,128.606537,34.898998,789056
356269000,1637759183,15,0,128.606522,34.899006,789056
356269000,1637759364,15,0,128.606522,34.899002,789056
356269000,1637760263,15,0,128.606537,34.898998,789056
356269000,1637760443,15,0,128.606522,34.899014,789056
356269000,1637760444,15,0,128.606522,34.899014,789056
356269000,1637761527,15,0,128.606537,34.899033,789056
356269000,1637762063,15,0,128.606522,34.899033,789056
356269000,1637762784,15,0,128.606506,34.899033,789056
356269000,1637763503,15,0,128.606522,34.899025,789056
356269000,1637763504,15,0,128.606522,34.899025,789056
356269000,1637763687,15,0,128.606522,34.899029,789056
356269000,1637764584,15,0,128.606537,34.899002,789056
356269000,1637765303,15,0,128.606522,34.898998,789056
356269000,1637765844,15,0,128.606522,34.898983,789056
356269000,1637766382,15,0,128.606522,34.899002,789056
356269000,1637766387,15,0,128.606522,34.899002,789056
356269000,1637766923,15,0,128.606522,34.899029,789056
356269000,1637766924,15,0,128.606522,34.899029,789056
356269000,1637768722,15,0,128.606552,34.899017,789056
356269000,1637769623,15,0,128.606537,34.899055,789056
356269000,1637770167,15,0,128.606552,34.899048,789056
